# Time(ps)	CHL1	POPC	POPI	POPI13	DOPC
80.0	33.3084681121	63.5027523533	60.2955327248	53.0943480369	61.9151730087
85.0	33.2956426505	64.5060336471	62.3522470391	52.5770800834	59.1381754052
90.0	33.4069638199	64.0356733097	61.9337792592	53.3841818932	59.6818642653
95.0	33.0569799403	63.255580921	62.8010431691	45.1480048404	61.2049539286
100.0	33.5032149438	61.7489930837	62.4409896638	50.5382789845	61.604134172
105.0	33.3087344793	62.8134049596	63.335556035	48.1893308016	60.3584833165
110.0	33.2491759494	62.0601218552	63.1321165262	50.0015617529	61.232613265
115.0	32.741471474	62.2349944396	63.4791189448	50.5044918998	61.7106716371
120.0	32.7577676221	60.6499858583	63.9152642369	49.2308002709	62.9977802686
125.0	32.7427587285	63.0729383256	62.6978359024	53.2398102224	61.2998347136
130.0	32.973264142	62.4591425441	64.1214888791	50.1372233498	60.481575868
135.0	33.0190447328	63.2220668478	64.7429562966	51.0716211841	58.9742382961
140.0	32.3127189692	63.1813224442	63.446682146	50.1537398678	61.6861029028
145.0	31.8771313958	64.8549242881	62.6449637653	48.0628497005	61.8143017991
150.0	31.8007632727	64.6958165146	62.5461309881	52.4292064791	61.7785905574
155.0	32.5671222182	63.5687944513	63.1711075647	49.703930682	61.0829301316
160.0	33.0440478136	63.7628672952	62.4305530574	48.283247768	60.7433467596
165.0	32.7524896265	64.9008835307	61.9288341445	48.3001692496	60.6383963851
170.0	32.5507629832	63.3912813639	62.6623232238	50.8807713134	61.633298361
175.0	33.3817289569	64.3714018469	59.5103002299	49.0179452402	62.0143095149
180.0	32.6375858216	63.6404823553	61.5641134599	50.5463507923	62.2322529603
185.0	33.0981870942	64.2654805485	60.5455099969	48.963104409	61.7611448453
190.0	32.830172597	64.9679312853	60.4034496948	46.0701176196	62.0118370574
195.0	32.9252455872	64.3847467641	60.1136056435	45.9829217848	62.6745177433
0.0	32.7090600159	64.2908182322	61.3992035531	51.9978901798	61.4422556898
5.0	32.6204180887	64.8528533544	61.0395762196	46.9202227505	61.888894563
10.0	32.9539644125	63.9612726089	59.4989366845	46.2455706036	63.5675082575
15.0	31.5283048758	63.5621094253	61.9788303715	48.7496701092	64.3355684789
20.0	33.0523882394	63.8160971046	59.5430418952	45.8179231275	63.5188059836
25.0	32.071282373	63.4825295928	61.467636242	47.4718257414	63.9171454402
30.0	32.9987067919	61.3602168529	61.7341223399	48.3943599482	63.8525001438
35.0	32.9596122115	63.1659938847	61.7198406525	48.7843795175	62.0987340614
40.0	31.5730836861	64.2774380802	61.8099111831	48.2209755031	63.7356982666
45.0	32.2400664435	63.5455973016	62.5004374244	46.2979871963	62.7044501227
50.0	32.4571404427	62.7579930726	63.1353781932	45.266095771	62.5895551002
55.0	32.3037716899	63.7086896147	62.3734664742	48.4583211631	62.3121013663
60.0	33.274622298	63.0333716594	60.2860071397	47.155213997	63.0546770739
65.0	32.707690187	63.4454920014	62.4993686547	48.1999380369	61.6799084387
70.0	32.9043803315	61.3371734903	63.5478083163	50.0537326375	62.2659225154
75.0	32.9833569323	62.1664030439	62.6961288771	53.5495375513	61.6956963753
