# Time(ps)	CHL1	POPC	POPI	POPI13	DOPC
195.0	36.2307630313	57.968517379	58.5952972617	56.9061834864	62.753771889
0.0	36.2555608269	57.6486923909	58.7986421102	50.2304996529	63.5086502186
5.0	36.303668902	57.9138574334	56.9486033174	50.2628250027	64.80909305
10.0	36.7076938127	59.0597805125	56.2801770149	49.8093787754	63.5019999987
15.0	36.8630980679	57.6557369781	56.7877650982	59.9687529642	63.1224999949
20.0	36.1087669299	58.4685981014	56.450817039	56.6905606553	64.4493708953
25.0	36.6603468465	56.4959685575	58.7281599082	57.0337412959	63.2348489932
30.0	36.6057286884	56.6870398974	56.4952286255	61.2330311039	64.7427283232
35.0	35.7375519833	59.2790453006	56.7066889805	60.0356547431	63.8164729286
40.0	35.8264532796	58.8363210557	58.5579209686	54.9428573699	62.9246654844
45.0	36.2121190692	60.0930588995	57.8744734415	56.4439652375	61.3615230599
50.0	36.6728518967	58.2003370471	56.3719075513	56.4520390732	63.6842757404
55.0	36.2681775025	59.6367125499	56.9615438021	55.9561323742	62.5762201885
60.0	35.3764322371	58.800149553	57.6219114377	57.8500533121	64.412548197
65.0	35.8325286916	60.4979871295	57.3429025698	62.2476912128	61.6139403899
70.0	35.1017696322	59.5756082655	59.8576533542	56.6906945391	62.2901123472
75.0	35.48539034	59.4693044006	58.2310652086	54.900140942	63.2721771017
80.0	35.719081337	58.4500860198	57.7109382608	54.2498810866	64.3571107846
85.0	36.1410515696	58.7257091135	57.2182504558	56.5525997889	63.4507804495
90.0	34.6082843133	60.1092755011	57.8673570555	61.4580347059	64.0580057767
95.0	36.2087282397	58.3222788296	57.0530191631	52.7415049498	64.2487512248
100.0	36.1052002304	58.6109980853	57.6710990579	58.8703166277	62.9978608384
105.0	35.1785061289	59.5294041408	57.2027965153	54.7112284623	64.7703242737
110.0	35.4302121085	58.4735873118	58.0352488023	59.3286002298	64.1116617261
115.0	35.9824120627	58.3412039619	58.6641490713	57.2718609717	62.7793562465
120.0	35.5941039526	59.5834907007	59.3739353017	59.5343307655	61.4485723178
125.0	35.2684636225	59.8136128229	59.1942035619	53.8110191771	62.6037819848
130.0	35.4218997055	57.6579406293	59.7402217082	59.9942463647	63.3428889116
135.0	34.9879961438	59.1932406811	58.6086900109	62.1929910471	63.4738750824
140.0	35.5763056622	59.0156328093	58.3645482835	54.2484057035	63.4890995371
145.0	35.3935815581	58.2925061636	59.225799685	55.0093743681	63.726378525
150.0	34.9379133503	58.8160736922	59.7244978278	58.5065139549	63.3156374545
155.0	35.9903154035	59.2124891852	57.9338382289	52.4127719236	63.0353426013
160.0	35.263909894	58.3661699159	58.7417633652	59.9145525322	63.8571851806
165.0	34.9737749874	58.306467698	58.3006781683	57.5922604029	65.1264533589
170.0	35.1572887188	60.7622047488	57.6666506532	55.8110040482	63.0523904881
175.0	35.1844599495	59.5171224344	57.5998379682	58.5517623904	64.029183819
180.0	36.0529693784	59.577838325	56.8669473583	57.2212749342	63.0241196674
185.0	35.0776195196	58.8244632474	57.9500320252	56.6585194694	64.8096602507
