# Time(ps)	CHL1	POPC	POPI	POPI13	DOPC
1230.0	30.0208510104	52.0984595223	55.2532192321	51.8759001626	56.0199240263
1235.0	29.5040904842	53.2695470763	55.3933161159	54.033804882	55.5405624612
1240.0	29.8317889329	52.5345858696	55.3662223553	56.1953624907	55.4283546255
1245.0	29.8519456121	53.211878375	55.3286530266	53.1879928472	55.045237651
1250.0	29.1599452941	52.0187348694	56.2808492306	61.7149091431	55.9126899658
1255.0	29.0202196795	52.7760864614	57.8170425036	56.3586718957	54.587940727
1260.0	29.7593372224	52.104980156	57.0436016254	59.852968409	54.1274455414
1265.0	30.732138823	51.4004567826	56.3589071783	53.2031397383	54.1675819135
1270.0	30.0704287302	51.5522768051	57.187449436	51.51145458	54.7626233418
1275.0	31.527687313	51.4943291089	59.9368960975	54.5827670571
1280.0	30.2203166178	51.3699720881	56.8633529049	53.8662444139	54.7014461316
1285.0	29.6721245876	52.9024818355	55.4794141432	50.9457046161	55.8027960818
1290.0	29.5740473313	52.2635597969	56.6984166931	53.1488046078	55.320605682
1295.0	31.247318445	55.1987339629	56.0596758556	54.338658926	55.0145388352
1300.0	31.493671221	55.1865352868	55.5726438106	48.9806054048	55.5069818436
1305.0	30.0682314043	51.7407445159	55.17132243	53.2736509966	56.216768979
1310.0	31.1701534292	52.6808805763	54.6762389325	50.0961098648	59.3038650141
1315.0	30.8982386356	50.1555489684	56.2826534734	52.9841621123	55.170718298
1320.0	29.96229944	52.3799793001	55.5633735203	55.7552309987	55.1884873809
1325.0	30.6675953809	50.9104255529	55.3530503126	51.6568780479	55.8465295732
1330.0	30.0290481151	51.3708633341	55.9385759724	54.0311700576	55.8988699239
1335.0	30.907787325	51.3353145978	54.6088429074	52.926185135	55.4841494071
1340.0	29.863862428	50.7407551207	57.7836488442	47.8879852663	55.8131037571
1345.0	29.7695264349	51.624085365	56.3512847404	54.1480668993	55.7815126241
1350.0	30.0289964114	52.0331182407	56.5954972527	53.2700783827	54.7215729813
1355.0	30.2069205322	51.9030808755	56.8176745609	53.5300124617	54.2697472827
1360.0	30.0606189877	51.2708509184	56.3831827506	52.0005494626	55.7386037757
1365.0	31.0025312383	51.6195770851	56.4795625175	50.7521567232	53.5441746686
1370.0	30.2050318393	51.453813577	58.0422492869	53.1346121079	53.6602774321
1375.0	29.9251126684	50.9714754647	58.7321102528	53.6034843149	54.0346177395
1380.0	31.4023265736	53.5431497075	56.3459805679	53.5614160553	56.2948850631
1385.0	30.5072016555	53.8946519259	57.1979516588	56.6937578461	56.7388271458
1390.0	31.4499730026	53.4562209494	57.4463473183	58.6305435139	54.8993010942
1395.0	30.7784902132	53.0055763951	58.6014821983	57.8540174182	55.8464418464
